Start Datetime (hb),BATTERY: es Power (kW),BATTERY: es SOC (%),Energy Price ($/kWh),LOAD: Site Load Original Load (kW),PV Grid Export (kW),Net Grid Import (kW)
1/16/2022 9:00,0,0.552660702,27.97,2.496362875,0,2.496362875
1/16/2022 10:00,0,0.552660702,8.715,2.315000531,0,2.315000531
1/16/2022 11:00,0,0.552660702,8.715,2.12421135,0,2.12421135
1/16/2022 12:00,0,0.552660702,5.249,1.976457055,0,1.976457055
1/16/2022 13:00,0,0.552660702,5.249,1.862133741,0,1.862133741
1/16/2022 14:00,-6,0.552660702,0.247,1.797002587,0,7.797002587
1/16/2022 15:00,-3.278382375,0.831011218,0.247,1.878902914,0,5.15728529
1/16/2022 16:00,0,0.983101122,0.399,2.321148445,0,2.321148445
1/16/2022 17:00,0,0.983101122,0.399,3.184617667,0,3.184617667
1/16/2022 18:00,0,0.983101122,8.078,3.818480661,0,3.818480661
1/16/2022 19:00,3.832124351,0.983101122,8.078,3.832124351,0,0
1/16/2022 20:00,0,0.785568939,6.738,3.554886663,0,3.554886663
1/16/2022 21:00,0,0.785568939,6.738,3.238977214,0,3.238977214
1/16/2022 22:00,-4.159962588,0.785568939,-1.47,2.680272962,0,6.840235551
1/16/2022 23:00,-0.415996259,0.978556894,-1.47,2.117225275,0,2.533221534
1/17/2022 0:00,1.54307741,0.997855689,-11.36,1.54307741,0,0
1/17/2022 1:00,-1.584677036,0.918315617,-11.36,1.303301892,0,2.887978928
1/17/2022 2:00,1.221179307,0.991831562,-2.19,1.221179307,0,0
1/17/2022 3:00,-1.37964701,0.928884175,-2.19,1.200159157,0,2.579806167
1/17/2022 4:00,0,0.992888417,14.91,1.257287062,0,1.257287062
1/17/2022 5:00,0,0.992888417,14.91,1.562027319,0,1.562027319
1/17/2022 6:00,0,0.992888417,24.136,2.290541235,0,2.290541235
1/17/2022 7:00,0,0.992888417,24.136,2.895566103,0,2.895566103
1/17/2022 8:00,0,0.992888417,26.666,2.713267183,0,2.713267183
1/17/2022 9:00,0,0.992888417,26.666,2.313161099,0,2.313161099
1/17/2022 10:00,2.153672215,0.992888417,31.485,2.153672215,0,0
1/17/2022 11:00,1.993140265,0.881874386,31.485,1.993140265,0,0
1/17/2022 12:00,0,0.779135197,29.36,1.856755589,0,1.856755589
1/17/2022 13:00,0,0.779135197,29.36,1.771560336,0,1.771560336
1/17/2022 14:00,-4.284777181,0.779135197,27.93,1.716349182,0,6.001126363
1/17/2022 15:00,0,0.97791352,27.93,1.818352496,0,1.818352496
1/17/2022 16:00,-0.428477718,0.97791352,25.55,2.250540031,0,2.679017749
1/17/2022 17:00,-0.042847772,0.997791352,25.55,3.111667676,0,3.154515448
1/17/2022 18:00,0,0.999779135,37.28,3.760807572,0,3.760807572
1/17/2022 19:00,0,0.999779135,37.28,3.790306114,0,3.790306114
1/17/2022 20:00,0,0.999779135,34.45,3.514906117,0,3.514906117
1/17/2022 21:00,0,0.999779135,34.45,3.215413194,0,3.215413194
1/17/2022 22:00,0,0.999779135,35,2.671265646,0,2.671265646
1/17/2022 23:00,0,0.999779135,35,2.111200913,0,2.111200913
1/18/2022 0:00,1.557476475,0.999779135,32.34,1.557476475,0,0
1/18/2022 1:00,1.306704167,0.919496843,32.34,1.306704167,0,0
1/18/2022 2:00,1.204925464,0.852140958,33.32,1.204925464,0,0
1/18/2022 3:00,1.210362687,0.790031398,33.32,1.210362687,0,0
1/18/2022 4:00,0,0.727641569,28.37,1.28399845,0,1.28399845
1/18/2022 5:00,0,0.727641569,28.37,1.572211644,0,1.572211644
1/18/2022 6:00,0,0.727641569,29.166,2.320037602,0,2.320037602
1/18/2022 7:00,0,0.727641569,29.166,2.872281434,0,2.872281434
1/18/2022 8:00,0,0.727641569,26.276,2.724585469,0,2.724585469
1/18/2022 9:00,0,0.727641569,26.276,2.272823192,0,2.272823192
1/18/2022 10:00,0,0.727641569,23.781,2.12274004,0,2.12274004
1/18/2022 11:00,0,0.727641569,23.781,1.966178478,0,1.966178478
1/18/2022 12:00,0,0.727641569,9.085,1.828596909,0,1.828596909
1/18/2022 13:00,0,0.727641569,9.085,1.729770108,0,1.729770108
1/18/2022 14:00,-5.283753571,0.727641569,1.908,1.673507478,0,6.957261048
1/18/2022 15:00,-0.528375357,0.972764157,1.908,1.775284504,0,2.303659861
1/18/2022 16:00,-0.052837536,0.997276416,8.236,2.211952149,0,2.264789684
1/18/2022 17:00,-0.005283754,0.999727642,8.236,3.031995498,0,3.037279251
1/18/2022 18:00,0,0.999972764,12.175,3.654460039,0,3.654460039
1/18/2022 19:00,0,0.999972764,12.175,3.672327826,0,3.672327826
1/18/2022 20:00,0,0.999972764,11.945,3.380077652,0,3.380077652
1/18/2022 21:00,0,0.999972764,11.945,3.063145564,0,3.063145564
1/18/2022 22:00,0,0.999972764,23.4,2.500630287,0,2.500630287
1/18/2022 23:00,0,0.999972764,23.4,1.936226142,0,1.936226142
1/19/2022 0:00,0,0.999972764,12.79,1.351092456,0,1.351092456
1/19/2022 1:00,0,0.999972764,12.79,1.123115915,0,1.123115915
1/19/2022 2:00,0,0.999972764,24.6,1.067436746,0,1.067436746
1/19/2022 3:00,0,0.999972764,24.6,1.050957236,0,1.050957236
1/19/2022 4:00,1.103333866,0.999972764,26.89,1.103333866,0,0
1/19/2022 5:00,1.395439562,0.943099884,26.89,1.395439562,0,0
1/19/2022 6:00,2.133959853,0.87117001,25.291,2.133959853,0,0
1/19/2022 7:00,2.749792461,0.76117208,25.291,2.749792461,0,0
1/19/2022 8:00,-6,0.6194302,11.85,2.548193934,0,8.548193934
1/19/2022 9:00,-1.983054118,0.897780716,11.85,2.126521313,0,4.109575431
1/19/2022 10:00,-0.198305412,0.989778072,8.574,1.950738602,0,2.149044014
1/19/2022 11:00,-0.019830541,0.998977807,8.574,1.808843276,0,1.828673817
1/19/2022 12:00,0,0.999897781,24.86,1.686351427,0,1.686351427
1/19/2022 13:00,0,0.999897781,24.86,1.586909841,0,1.586909841
1/19/2022 14:00,0,0.999897781,27.72,1.528956504,0,1.528956504
1/19/2022 15:00,0,0.999897781,27.72,1.672055658,0,1.672055658
1/19/2022 16:00,0,0.999897781,27.492,2.110262479,0,2.110262479
1/19/2022 17:00,0,0.999897781,27.492,2.983139437,0,2.983139437
1/19/2022 18:00,0,0.999897781,36.066,3.624249699,0,3.624249699
1/19/2022 19:00,3.645647642,0.999897781,36.066,3.645647642,0,0
1/19/2022 20:00,0,0.811977799,31.11,3.367513324,0,3.367513324
1/19/2022 21:00,-3.647630696,0.811977799,31.11,3.049535045,0,6.697165742
1/19/2022 22:00,0,0.98119778,33.8,2.482852546,0,2.482852546
1/19/2022 23:00,0,0.98119778,33.8,1.9136085,0,1.9136085
1/20/2022 0:00,1.338337223,0.98119778,33.15,1.338337223,0,0
1/20/2022 1:00,1.089307622,0.912211325,33.15,1.089307622,0,0
1/20/2022 2:00,-2.792407914,0.856061448,21.85,1.013511416,0,3.80591933
1/20/2022 3:00,-0.279240791,0.985606145,21.85,0.996127029,0,1.275367821
1/20/2022 4:00,-0.027924079,0.998560614,25.91,1.045906567,0,1.073830646
1/20/2022 5:00,0,0.999856061,25.91,1.362165415,0,1.362165415
1/20/2022 6:00,0,0.999856061,26.982,2.118729198,0,2.118729198
1/20/2022 7:00,0,0.999856061,26.982,2.689834423,0,2.689834423
1/20/2022 8:00,0,0.999856061,29.051,2.51165697,0,2.51165697
1/20/2022 9:00,0,0.999856061,29.051,2.073484626,0,2.073484626
1/20/2022 10:00,1.904937963,0.999856061,29.183,1.904937963,0,0
1/20/2022 11:00,1.760649702,0.901663383,29.183,1.760649702,0,0
1/20/2022 12:00,0,0.810908244,28.514,1.632395303,0,1.632395303
1/20/2022 13:00,0,0.810908244,28.514,1.556365706,0,1.556365706
1/20/2022 14:00,-3.668380073,0.810908244,25.982,1.517767335,0,5.186147409
1/20/2022 15:00,-0.366838007,0.981090824,25.982,1.625153575,0,1.991991582
1/20/2022 16:00,0,0.998109082,27.228,2.047010123,0,2.047010123
1/20/2022 17:00,0,0.998109082,27.228,2.859681639,0,2.859681639
1/20/2022 18:00,0,0.998109082,35.932,3.518937262,0,3.518937262
1/20/2022 19:00,0,0.998109082,35.932,3.56398598,0,3.56398598
1/20/2022 20:00,0,0.998109082,32.177,3.28747313,0,3.28747313
1/20/2022 21:00,0,0.998109082,32.177,2.974394093,0,2.974394093
1/20/2022 22:00,0,0.998109082,35.46,2.443322726,0,2.443322726
1/20/2022 23:00,0,0.998109082,35.46,1.877675331,0,1.877675331
1/21/2022 0:00,1.343721545,0.998109082,33.83,1.343721545,0,0
1/21/2022 1:00,1.109428859,0.928845085,33.83,1.109428859,0,0
1/21/2022 2:00,1.054541757,0.871658031,32.77,1.054541757,0,0
1/21/2022 3:00,1.045763343,0.817300208,32.77,1.045763343,0,0
1/21/2022 4:00,0,0.763394881,31.84,1.120116628,0,1.120116628
1/21/2022 5:00,0,0.763394881,31.84,1.441200883,0,1.441200883
1/21/2022 6:00,0,0.763394881,31.46,2.226148902,0,2.226148902
1/21/2022 7:00,0,0.763394881,31.46,2.869017958,0,2.869017958
1/21/2022 8:00,0,0.763394881,31.95,2.736370318,0,2.736370318
1/21/2022 9:00,0,0.763394881,31.95,2.367221366,0,2.367221366
1/21/2022 10:00,0,0.763394881,31.38,2.23363811,0,2.23363811
1/21/2022 11:00,0,0.763394881,31.38,2.124435799,0,2.124435799
1/21/2022 12:00,0,0.763394881,28.29,2.007181834,0,2.007181834
1/21/2022 13:00,0,0.763394881,28.29,1.915317243,0,1.915317243
1/21/2022 14:00,-4.590139305,0.763394881,17.89,1.855396871,0,6.445536176
1/21/2022 15:00,-0.45901393,0.976339488,17.89,1.956162785,0,2.415176715
1/21/2022 16:00,-0.045901393,0.997633949,21.81,2.387824536,0,2.433725929
1/21/2022 17:00,-0.004590139,0.999763395,21.81,3.211090741,0,3.21568088
1/21/2022 18:00,0,0.999976339,27.74,3.831228244,0,3.831228244
1/21/2022 19:00,0,0.999976339,27.74,3.850940233,0,3.850940233
1/21/2022 20:00,0,0.999976339,28.57,3.544796234,0,3.544796234
1/21/2022 21:00,0,0.999976339,28.57,3.214698961,0,3.214698961
1/21/2022 22:00,0,0.999976339,26.7,2.614713534,0,2.614713534
1/21/2022 23:00,0,0.999976339,26.7,2.010816622,0,2.010816622
1/22/2022 0:00,-0.000459014,0.999976339,28.06,1.4153761,0,1.415835114
1/22/2022 1:00,0,0.999997634,28.06,1.215836456,0,1.215836456
1/22/2022 2:00,0,0.999997634,26.63,1.205181146,0,1.205181146
1/22/2022 3:00,0,0.999997634,26.63,1.252837347,0,1.252837347
1/22/2022 4:00,0,0.999997634,30.74,1.336049442,0,1.336049442
1/22/2022 5:00,0,0.999997634,30.74,1.657660413,0,1.657660413
1/22/2022 6:00,0,0.999997634,37.7,2.468234021,0,2.468234021
1/22/2022 7:00,0,0.999997634,37.7,3.104491428,0,3.104491428
1/22/2022 8:00,3.007811875,0.999997634,37.99,3.007811875,0,0
1/22/2022 9:00,0,0.844955785,37.99,2.586224753,0,2.586224753
1/22/2022 10:00,0,0.844955785,35.84,2.403301657,0,2.403301657
1/22/2022 11:00,0,0.844955785,35.84,2.244792777,0,2.244792777
1/22/2022 12:00,0,0.844955785,37.68,2.10181836,0,2.10181836
1/22/2022 13:00,0,0.844955785,37.68,1.964767301,0,1.964767301
1/22/2022 14:00,0,0.844955785,35.15,1.915866976,0,1.915866976
1/22/2022 15:00,0,0.844955785,35.15,2.01188332,0,2.01188332
1/22/2022 16:00,0,0.844955785,37.98,2.465831548,0,2.465831548
1/22/2022 17:00,0,0.844955785,37.98,3.334971306,0,3.334971306
1/22/2022 18:00,0,0.844955785,37.25,3.9693392,0,3.9693392
1/22/2022 19:00,0,0.844955785,37.25,4.027501927,0,4.027501927
1/22/2022 20:00,0,0.844955785,36.99,3.73629226,0,3.73629226
1/22/2022 21:00,0,0.844955785,36.99,3.422988073,0,3.422988073
1/22/2022 22:00,0,0.844955785,34.81,2.85246708,0,2.85246708
1/22/2022 23:00,0,0.844955785,34.81,2.253531308,0,2.253531308
1/23/2022 0:00,1.627299653,0.844955785,37.23,1.627299653,0,0
1/23/2022 1:00,1.405177786,0.761074359,37.23,1.405177786,0,0
1/23/2022 2:00,-6,0.688642515,31.09,1.323557832,0,7.323557832
1/23/2022 3:00,0,0.96699303,31.09,1.318537473,0,1.318537473
1/23/2022 4:00,0,0.96699303,35.1,1.357863312,0,1.357863312
1/23/2022 5:00,0,0.96699303,35.1,1.659282371,0,1.659282371
1/23/2022 6:00,2.39084172,0.96699303,45.45,2.39084172,0,0
1/23/2022 7:00,2.955966721,0.843753766,45.45,2.955966721,0,0
1/23/2022 8:00,0,0.691384348,35.09,2.810745431,0,2.810745431
1/23/2022 9:00,0,0.691384348,35.09,2.378080616,0,2.378080616
1/23/2022 10:00,0,0.691384348,27.04,2.232850082,0,2.232850082
1/23/2022 11:00,0,0.691384348,27.04,2.051867154,0,2.051867154
1/23/2022 12:00,0,0.691384348,23.44,1.915567935,0,1.915567935
1/23/2022 13:00,0,0.691384348,23.44,1.820814646,0,1.820814646
1/23/2022 14:00,0,0.691384348,22.29,1.75515761,0,1.75515761
1/23/2022 15:00,0,0.691384348,22.29,1.8098673,0,1.8098673
1/23/2022 16:00,0,0.691384348,22,2.252299687,0,2.252299687
1/23/2022 17:00,0,0.691384348,22,3.094750115,0,3.094750115
1/23/2022 18:00,0,0.691384348,22.06,3.726973534,0,3.726973534
1/23/2022 19:00,0,0.691384348,22.06,3.743361657,0,3.743361657
1/23/2022 20:00,-5.987143656,0.691384348,14.73,3.471770122,0,9.458913778
1/23/2022 21:00,-0.598714366,0.969138435,14.73,3.151226439,0,3.749940804
1/23/2022 22:00,-0.059871437,0.996913843,-2.48,2.589228427,0,2.649099864
1/23/2022 23:00,-0.005987144,0.999691384,-2.48,2.028091504,0,2.034078648
1/24/2022 0:00,1.456284633,0.999969138,-5.27,1.456284633,0,0
1/24/2022 1:00,-1.456883347,0.92490292,-5.27,1.217924225,0,2.674807572
1/24/2022 2:00,1.122536302,0.992490292,-4,1.122536302,0,0
1/24/2022 3:00,-1.268224637,0.934627596,-4,1.116688805,0,2.384913441
1/24/2022 4:00,0,0.99346276,-0.04,1.16813062,0,1.16813062
1/24/2022 5:00,0,0.99346276,-0.04,1.467811104,0,1.467811104
1/24/2022 6:00,2.206652248,0.99346276,14.18,2.206652248,0,0
1/24/2022 7:00,2.81554834,0.879717798,14.18,2.81554834,0,0
1/24/2022 8:00,-5.149023052,0.734586441,0.98,2.615119338,0,7.76414239
1/24/2022 9:00,-0.514902305,0.973458644,0.98,2.167101208,0,2.682003513
1/24/2022 10:00,-0.051490231,0.997345864,3.44,1.981692741,0,2.033182971
1/24/2022 11:00,0,0.999734586,3.44,1.815736177,0,1.815736177
1/24/2022 12:00,0,0.999734586,6.1,1.672979928,0,1.672979928
1/24/2022 13:00,0,0.999734586,6.1,1.563410649,0,1.563410649
1/24/2022 14:00,0,0.999734586,13.73,1.518795097,0,1.518795097
1/24/2022 15:00,0,0.999734586,13.73,1.626188452,0,1.626188452
1/24/2022 16:00,0,0.999734586,22.93,2.048220929,0,2.048220929
1/24/2022 17:00,0,0.999734586,22.93,2.866155459,0,2.866155459
1/24/2022 18:00,0,0.999734586,26.46,3.532845838,0,3.532845838
1/24/2022 19:00,0,0.999734586,26.46,3.578373424,0,3.578373424
1/24/2022 20:00,0,0.999734586,30.98,3.321725884,0,3.321725884
1/24/2022 21:00,0,0.999734586,30.98,3.019157064,0,3.019157064
1/24/2022 22:00,0,0.999734586,36.06,2.469364915,0,2.469364915
1/24/2022 23:00,0,0.999734586,36.06,1.929137158,0,1.929137158
1/25/2022 0:00,0,0.999734586,36.15,1.351890245,0,1.351890245
1/25/2022 1:00,0,0.999734586,36.15,1.126444384,0,1.126444384
1/25/2022 2:00,0,0.999734586,36.85,1.045578999,0,1.045578999
1/25/2022 3:00,0,0.999734586,36.85,1.056317456,0,1.056317456
1/25/2022 4:00,1.111780083,0.999734586,39.55,1.111780083,0,0
1/25/2022 5:00,1.414871004,0.942426335,39.55,1.414871004,0,0
1/25/2022 6:00,2.142259634,0.86949484,44.826,2.142259634,0,0
1/25/2022 7:00,2.748847892,0.759069085,44.826,2.748847892,0,0
1/25/2022 8:00,0,0.617375895,33.871,2.547725336,0,2.547725336
1/25/2022 9:00,0,0.617375895,33.871,2.126966733,0,2.126966733
1/25/2022 10:00,0,0.617375895,32.693,1.954299563,0,1.954299563
1/25/2022 11:00,0,0.617375895,32.693,1.807613307,0,1.807613307
1/25/2022 12:00,0,0.617375895,32.825,1.688584677,0,1.688584677
1/25/2022 13:00,0,0.617375895,32.825,1.604841847,0,1.604841847
1/25/2022 14:00,0,0.617375895,32.56,1.567180399,0,1.567180399
1/25/2022 15:00,0,0.617375895,32.56,1.685903115,0,1.685903115
1/25/2022 16:00,0,0.617375895,33.21,2.107276976,0,2.107276976
1/25/2022 17:00,0,0.617375895,33.21,2.968125149,0,2.968125149
1/25/2022 18:00,0,0.617375895,31.45,3.596181104,0,3.596181104
1/25/2022 19:00,0,0.617375895,31.45,3.641825056,0,3.641825056
1/25/2022 20:00,-6,0.617375895,20.86,3.357186153,0,9.357186153
1/25/2022 21:00,-2.022907636,0.895726411,20.86,3.016568883,0,5.039476519
1/25/2022 22:00,-0.202290764,0.989572641,2.17,2.451964292,0,2.654255056
1/25/2022 23:00,-0.020229076,0.998957264,2.17,1.875140819,0,1.895369896
1/26/2022 0:00,1.306934146,0.999895726,-1.57,1.306934146,0,0
1/26/2022 1:00,0,0.932527987,-1.57,1.080089305,0,1.080089305
1/26/2022 2:00,-1.308957053,0.932527987,-4.75,1.00857756,0,2.317534614
1/26/2022 3:00,0,0.993252799,-4.75,1.016555464,0,1.016555464
1/26/2022 4:00,0,0.993252799,-0.21,1.070956576,0,1.070956576
1/26/2022 5:00,0,0.993252799,-0.21,1.384451729,0,1.384451729
1/26/2022 6:00,2.144629228,0.993252799,16.46,2.144629228,0,0
1/26/2022 7:00,2.729333205,0.8827049,16.46,2.729333205,0,0
1/26/2022 8:00,2.562562357,0.742017622,11.83,2.562562357,0,0
1/26/2022 9:00,2.184369482,0.609926779,11.83,2.184369482,0,0
1/26/2022 10:00,0,0.497330414,0.83,2.020073102,0,2.020073102
1/26/2022 11:00,0,0.497330414,0.83,1.925003973,0,1.925003973
1/26/2022 12:00,0,0.497330414,0.11,1.825809884,0,1.825809884
1/26/2022 13:00,0,0.497330414,0.11,1.748702929,0,1.748702929
1/26/2022 14:00,0,0.497330414,0.41,1.706813762,0,1.706813762
1/26/2022 15:00,0,0.497330414,0.41,1.828099534,0,1.828099534
1/26/2022 16:00,0,0.497330414,1.91,2.251884325,0,2.251884325
1/26/2022 17:00,0,0.497330414,1.91,3.084639853,0,3.084639853
1/26/2022 18:00,0,0.497330414,0.89,3.705294584,0,3.705294584
1/26/2022 19:00,0,0.497330414,0.89,3.712324527,0,3.712324527
1/26/2022 20:00,-6,0.497330414,-0.57,3.434833959,0,9.434833959
1/26/2022 21:00,-4.351789978,0.775680929,-0.57,3.119412681,0,7.471202659
1/26/2022 22:00,-0.435178998,0.977568093,-5.45,2.556077094,0,2.991256092
1/26/2022 23:00,-0.0435179,0.997756809,-5.45,1.999820197,0,2.043338097
1/27/2022 0:00,0,0.999775681,-7.26,1.425486633,0,1.425486633
1/27/2022 1:00,0,0.999775681,-7.26,1.184164023,0,1.184164023
1/27/2022 2:00,0,0.999775681,-10.84,1.101193191,0,1.101193191
1/27/2022 3:00,0,0.999775681,-10.84,1.095128983,0,1.095128983
1/27/2022 4:00,0,0.999775681,-0.09,1.145161167,0,1.145161167
1/27/2022 5:00,0,0.999775681,-0.09,1.443145224,0,1.443145224
1/27/2022 6:00,0,0.999775681,21.65,2.178289365,0,2.178289365
1/27/2022 7:00,0,0.999775681,21.65,2.789820939,0,2.789820939
1/27/2022 8:00,2.642351803,0.999775681,21.994,2.642351803,0,0
1/27/2022 9:00,2.254676762,0.86357198,21.994,2.254676762,0,0
1/27/2022 10:00,0,0.747351528,18.466,2.12960336,0,2.12960336
1/27/2022 11:00,0,0.747351528,18.466,2.00766395,0,2.00766395
1/27/2022 12:00,-4.901380355,0.747351528,14.825,1.911785772,0,6.813166127
1/27/2022 13:00,-0.490138036,0.974735153,14.825,1.827077668,0,2.317215704
1/27/2022 14:00,0,0.997473515,19.803,1.78516259,0,1.78516259
1/27/2022 15:00,0,0.997473515,19.803,1.891530437,0,1.891530437
1/27/2022 16:00,0,0.997473515,27.58,2.311065072,0,2.311065072
1/27/2022 17:00,0,0.997473515,27.58,3.131309347,0,3.131309347
1/27/2022 18:00,3.734065732,0.997473515,31.285,3.734065732,0,0
1/27/2022 19:00,3.739633565,0.8049959,31.285,3.739633565,0,0
1/27/2022 20:00,-6,0.612231283,10.977,3.459680489,0,9.459680489
1/27/2022 21:00,-2.122713101,0.890581799,10.977,3.142597077,0,5.265310178
1/27/2022 22:00,-0.21227131,0.98905818,22.51,2.571754161,0,2.784025471
1/27/2022 23:00,0,0.998905818,22.51,2.00380455,0,2.00380455
1/28/2022 0:00,1.453258401,0.998905818,13.74,1.453258401,0,0
1/28/2022 1:00,1.203209489,0.923995591,13.74,1.203209489,0,0
1/28/2022 2:00,-2.677695021,0.861974483,5.67,1.114895461,0,3.792590482
1/28/2022 3:00,-0.267769502,0.986197448,5.67,1.105745626,0,1.373515128
1/28/2022 4:00,0,0.998619745,11.29,1.164070262,0,1.164070262
1/28/2022 5:00,0,0.998619745,11.29,1.487725301,0,1.487725301
1/28/2022 6:00,0,0.998619745,18.15,2.26587356,0,2.26587356
1/28/2022 7:00,0,0.998619745,18.15,2.907736382,0,2.907736382
1/28/2022 8:00,0,0.998619745,21.07,2.769839483,0,2.769839483
1/28/2022 9:00,0,0.998619745,21.07,2.392824433,0,2.392824433
1/28/2022 10:00,0,0.998619745,22.57,2.243460942,0,2.243460942
1/28/2022 11:00,0,0.998619745,22.57,2.098766354,0,2.098766354
1/28/2022 12:00,0,0.998619745,28.19,1.968530023,0,1.968530023
1/28/2022 13:00,0,0.998619745,28.19,1.880242199,0,1.880242199
1/28/2022 14:00,0,0.998619745,28.5,1.836703574,0,1.836703574
1/28/2022 15:00,0,0.998619745,28.5,1.954586739,0,1.954586739
1/28/2022 16:00,2.380892537,0.998619745,33.14,2.380892537,0,0
1/28/2022 17:00,3.240981291,0.875893325,33.14,3.240981291,0,0
1/28/2022 18:00,0,0.708832434,29.86,3.861364851,0,3.861364851
1/28/2022 19:00,0,0.708832434,29.86,3.881403206,0,3.881403206
1/28/2022 20:00,0,0.708832434,25.15,3.595354495,0,3.595354495
1/28/2022 21:00,0,0.708832434,25.15,3.255563083,0,3.255563083
1/28/2022 22:00,-5.648650779,0.708832434,23.5,2.663902803,0,8.312553581
1/28/2022 23:00,-0.564865078,0.970883243,23.5,2.05876521,0,2.623630288
1/29/2022 0:00,0,0.997088324,21.48,1.448526697,0,1.448526697
1/29/2022 1:00,0,0.997088324,21.48,1.195565019,0,1.195565019
1/29/2022 2:00,0,0.997088324,31.94,1.107942652,0,1.107942652
1/29/2022 3:00,0,0.997088324,31.94,1.099379138,0,1.099379138
1/29/2022 4:00,0,0.997088324,34.25,1.157240746,0,1.157240746
1/29/2022 5:00,0,0.997088324,34.25,1.477166097,0,1.477166097
1/29/2022 6:00,0,0.997088324,34.99,2.258267438,0,2.258267438
1/29/2022 7:00,0,0.997088324,34.99,2.898933496,0,2.898933496
1/29/2022 8:00,0,0.997088324,35.2,2.763525963,0,2.763525963
1/29/2022 9:00,0,0.997088324,35.2,2.3856867,0,2.3856867
1/29/2022 10:00,0,0.997088324,33.72,2.195197389,0,2.195197389
1/29/2022 11:00,0,0.997088324,33.72,2.045496359,0,2.045496359
1/29/2022 12:00,0,0.997088324,34.2,1.895248379,0,1.895248379
1/29/2022 13:00,0,0.997088324,34.2,1.823119664,0,1.823119664
1/29/2022 14:00,0,0.997088324,33.21,1.743673434,0,1.743673434
1/29/2022 15:00,0,0.997088324,33.21,1.835673155,0,1.835673155
1/29/2022 16:00,0,0.997088324,34.63,2.268520919,0,2.268520919
1/29/2022 17:00,0,0.997088324,34.63,3.126665527,0,3.126665527
1/29/2022 18:00,0,0.997088324,33.18,3.758823783,0,3.758823783
1/29/2022 19:00,0,0.997088324,33.18,3.788741531,0,3.788741531
1/29/2022 20:00,0,0.997088324,32.99,3.503456007,0,3.503456007
1/29/2022 21:00,0,0.997088324,32.99,3.171677298,0,3.171677298
1/29/2022 22:00,0,0.997088324,32.1,2.587403299,0,2.587403299
1/29/2022 23:00,0,0.997088324,32.1,1.988357999,0,1.988357999
1/30/2022 0:00,0,0.997088324,32.3,1.36137181,0,1.36137181
1/30/2022 1:00,0,0.997088324,32.3,1.120491327,0,1.120491327
1/30/2022 2:00,1.03766134,0.997088324,33.11,1.03766134,0,0
1/30/2022 3:00,1.044322713,0.943600626,33.11,1.044322713,0,0
1/30/2022 4:00,0,0.889769559,31.21,1.088227333,0,1.088227333
1/30/2022 5:00,0,0.889769559,31.21,1.391648255,0,1.391648255
1/30/2022 6:00,0,0.889769559,28.76,2.121755374,0,2.121755374
1/30/2022 7:00,0,0.889769559,28.76,2.729096288,0,2.729096288
1/30/2022 8:00,-2.138470561,0.889769559,24.74,2.59151839,0,4.729988951
1/30/2022 9:00,-0.213847056,0.988976956,24.74,2.178162709,0,2.392009765
1/30/2022 10:00,0,0.998897696,28.14,2.014329002,0,2.014329002
1/30/2022 11:00,0,0.998897696,28.14,1.880757969,0,1.880757969
