Start Datetime (hb),BATTERY: es Power (kW),BATTERY: es SOC (%),LOAD: Site Load Original Load (kW),Net Load with Export (kW),PV: solar1 Electric Generation (kW),DR Event (y/n),System Load (kW),Net Grid Import (kW),PV excess generation (kW),PV Grid Export (kW)
1/11/2022 18:00,0,1,3.689324802,3.689324802,0,FALSE,"33,035,340",3.689324802,0,0
1/11/2022 19:00,0,1,3.712473359,3.712473359,0,FALSE,"32,471,392",3.712473359,0,0
1/11/2022 20:00,0,1,3.423067737,3.423067737,0,FALSE,"31,868,646",3.423067737,0,0
1/11/2022 21:00,0,1,3.1047262,3.1047262,0,FALSE,"31,125,961",3.1047262,0,0
1/11/2022 22:00,0,1,2.545870776,2.545870776,0,FALSE,"30,203,381",2.545870776,0,0
1/11/2022 23:00,0,1,1.984377696,1.984377696,0,FALSE,"29,217,962",1.984377696,0,0
1/12/2022 0:00,0,1,1.412464746,1.412464746,0,FALSE,"28,519,481",1.412464746,0,0
1/12/2022 1:00,0,1,1.172514266,1.172514266,0,FALSE,"28,098,819",1.172514266,0,0
1/12/2022 2:00,0,1,1.088741772,1.088741772,0,FALSE,"27,914,174",1.088741772,0,0
1/12/2022 3:00,0,1,1.073915767,1.073915767,0,FALSE,"27,912,130",1.073915767,0,0
1/12/2022 4:00,0,1,1.120037686,1.120037686,0,FALSE,"28,208,100",1.120037686,0,0
1/12/2022 5:00,0,1,1.413284856,1.413284856,0,FALSE,"28,759,391",1.413284856,0,0
1/12/2022 6:00,0,1,2.14098002,2.14098002,0,FALSE,"29,557,648",2.14098002,0,0
1/12/2022 7:00,0,1,2.751481602,2.751481602,0,FALSE,"30,356,024",2.751481602,0,0
1/12/2022 8:00,0,1,2.567445772,1.617383274,0.950062498,FALSE,"30,943,871",1.617383274,0,0
1/12/2022 9:00,0,1,2.159552868,0.48161637,1.677936498,FALSE,"31,572,312",0.48161637,0,0
1/12/2022 10:00,0,1,2.012534717,-0.166379783,2.1789145,FALSE,"31,960,847",0,0.166379783,0.166379783
1/12/2022 11:00,0,1,1.88009026,-0.461868737,2.341958997,FALSE,"32,027,999",0,0.461868737,0.461868737
1/12/2022 12:00,0,1,1.764711436,-1.059969563,2.824680999,FALSE,"31,636,629",0,1.059969563,1.059969563
1/12/2022 13:00,0,1,1.688454046,-1.370369456,3.058823502,FALSE,"31,347,826",0,1.370369456,1.370369456
1/12/2022 14:00,0,1,1.642199177,-0.848280325,2.490479502,FALSE,"31,052,433",0,0.848280325,0.848280325
1/12/2022 15:00,0,1,1.771551849,-0.82947565,2.601027499,FALSE,"31,002,305",0,0.82947565,0.82947565
1/12/2022 16:00,0,1,2.21359045,1.627331952,0.586258498,FALSE,"31,234,777",1.627331952,0,0
1/12/2022 17:00,0,1,3.076199293,3.076199293,0,FALSE,"32,258,015",3.076199293,0,0
1/12/2022 18:00,0,1,3.677815214,3.677815214,0,FALSE,"32,647,126",3.677815214,0,0
1/12/2022 19:00,0,1,3.704729192,3.704729192,0,FALSE,"32,392,775",3.704729192,0,0
1/12/2022 20:00,0,1,3.429674857,3.429674857,0,FALSE,"31,964,552",3.429674857,0,0
1/12/2022 21:00,0,1,3.121597963,3.121597963,0,FALSE,"31,377,794",3.121597963,0,0
1/12/2022 22:00,0,1,2.562915012,2.562915012,0,FALSE,"30,483,008",2.562915012,0,0
1/12/2022 23:00,0,1,1.995259754,1.995259754,0,FALSE,"29,556,552",1.995259754,0,0
1/13/2022 0:00,0,1,1.436338088,1.436338088,0,FALSE,"28,789,963",1.436338088,0,0
1/13/2022 1:00,0,1,1.1951084,1.1951084,0,FALSE,"28,376,549",1.1951084,0,0
1/13/2022 2:00,0,1,1.11435515,1.11435515,0,FALSE,"28,239,079",1.11435515,0,0
1/13/2022 3:00,0,1,1.0983408,1.0983408,0,FALSE,"28,227,631",1.0983408,0,0
1/13/2022 4:00,0,1,1.149797299,1.149797299,0,FALSE,"28,390,810",1.149797299,0,0
1/13/2022 5:00,0,1,1.478586886,1.478586886,0,FALSE,"28,822,451",1.478586886,0,0
1/13/2022 6:00,0,1,2.238192143,2.238192143,0,FALSE,"29,609,072",2.238192143,0,0
1/13/2022 7:00,0,1,2.78681528,2.78681528,0,FALSE,"30,520,132",2.78681528,0,0
1/13/2022 8:00,0,1,2.652529216,2.020695216,0.631834,FALSE,"31,269,975",2.020695216,0,0
1/13/2022 9:00,0,1,2.277582565,-0.305399935,2.5829825,FALSE,"31,695,695",0,0.305399935,0.305399935
1/13/2022 10:00,0,1,2.128585862,-1.358692135,3.487277997,FALSE,"31,802,804",0,1.358692135,1.358692135
1/13/2022 11:00,0,1,2.014652151,-2.05151935,4.066171501,FALSE,"31,711,550",0,2.05151935,2.05151935
1/13/2022 12:00,0,1,1.886637198,-2.4194948,4.306131998,FALSE,"31,620,092",0,2.4194948,2.4194948
1/13/2022 13:00,0,1,1.839386736,-2.146778762,3.986165498,FALSE,"31,366,895",0,2.146778762,2.146778762
1/13/2022 14:00,0,1,1.788092017,-1.240296983,3.028389,FALSE,"31,141,715",0,1.240296983,1.240296983
1/13/2022 15:00,0,1,1.897213821,0.103935824,1.793277997,FALSE,"31,115,836",0.103935824,0,0
1/13/2022 16:00,0,1,2.355931543,1.733249042,0.622682501,FALSE,"31,587,374",1.733249042,0,0
1/13/2022 17:00,0,1,3.219943816,3.219943816,0,FALSE,"32,873,393",3.219943816,0,0
1/13/2022 18:00,0,1,3.879604929,3.879604929,0,FALSE,"33,589,425",3.879604929,0,0
1/13/2022 19:00,0,1,3.89838164,3.89838164,0,FALSE,"33,448,592",3.89838164,0,0
1/13/2022 20:00,0,1,3.643337384,3.643337384,0,FALSE,"32,864,078",3.643337384,0,0
1/13/2022 21:00,0,1,3.326476349,3.326476349,0,FALSE,"31,987,708",3.326476349,0,0
1/13/2022 22:00,0,1,2.788269618,2.788269618,0,FALSE,"30,672,714",2.788269618,0,0
1/13/2022 23:00,0,1,2.252814201,2.252814201,0,FALSE,"29,542,358",2.252814201,0,0
1/14/2022 0:00,0,1,1.686613524,1.686613524,0,FALSE,"29,041,842",1.686613524,0,0
1/14/2022 1:00,0,1,1.428291618,1.428291618,0,FALSE,"28,796,734",1.428291618,0,0
1/14/2022 2:00,0,1,1.33603047,1.33603047,0,FALSE,"28,693,485",1.33603047,0,0
1/14/2022 3:00,0,1,1.325080259,1.325080259,0,FALSE,"28,854,478",1.325080259,0,0
1/14/2022 4:00,0,1,1.380231165,1.380231165,0,FALSE,"29,407,590",1.380231165,0,0
1/14/2022 5:00,0,1,1.699140388,1.699140388,0,FALSE,"30,759,446",1.699140388,0,0
1/14/2022 6:00,0,1,2.482542995,2.482542995,0,FALSE,"33,014,344",2.482542995,0,0
1/14/2022 7:00,0,1,3.097050074,3.097050074,0,FALSE,"34,490,520",3.097050074,0,0
1/14/2022 8:00,0,1,3.000487757,1.889046755,1.111441002,FALSE,"34,504,684",1.889046755,0,0
1/14/2022 9:00,0,1,2.630994386,0.950081887,1.680912499,FALSE,"34,444,296",0.950081887,0,0
1/14/2022 10:00,0,1,2.460998337,0.796645339,1.664352998,FALSE,"34,280,062",0.796645339,0,0
1/14/2022 11:00,0,1,2.278313234,-0.217212267,2.495525501,FALSE,"33,864,266",0,0.217212267,0.217212267
1/14/2022 12:00,0,1,2.138048494,-0.075748007,2.213796501,FALSE,"33,382,839",0,0.075748007,0.075748007
1/14/2022 13:00,0,1,2.014455115,-0.579129886,2.593585001,FALSE,"33,035,003",0,0.579129886,0.579129886
1/14/2022 14:00,0,1,1.948159342,0.47077234,1.477387002,FALSE,"32,465,351",0.47077234,0,0
1/14/2022 15:00,0,1,2.047433374,0.333250372,1.714183002,FALSE,"32,132,606",0.333250372,0,0
1/14/2022 16:00,0,1,2.483839738,2.044208735,0.439631003,FALSE,"32,390,824",2.044208735,0,0
1/14/2022 17:00,0,1,3.360572423,3.360572423,0,FALSE,"33,273,483",3.360572423,0,0
1/14/2022 18:00,0,1,3.998425806,3.998425806,0,FALSE,"34,256,277",3.998425806,0,0
1/14/2022 19:00,0,1,4.038472323,4.038472323,0,FALSE,"34,067,187",4.038472323,0,0
1/14/2022 20:00,0,1,3.774910267,3.774910267,0,FALSE,"33,741,947",3.774910267,0,0
1/14/2022 21:00,0,1,3.443433478,3.443433478,0,FALSE,"32,891,267",3.443433478,0,0
1/14/2022 22:00,0,1,2.878008865,2.878008865,0,FALSE,"31,523,486",2.878008865,0,0
1/14/2022 23:00,0,1,2.287890887,2.287890887,0,FALSE,"30,411,401",2.287890887,0,0
1/15/2022 0:00,0,1,1.681726889,1.681726889,0,FALSE,"29,675,720",1.681726889,0,0
1/15/2022 1:00,0,1,1.428244344,1.428244344,0,FALSE,"29,318,532",1.428244344,0,0
1/15/2022 2:00,0,1,1.335952016,1.335952016,0,FALSE,"29,173,502",1.335952016,0,0
1/15/2022 3:00,0,1,1.325008093,1.325008093,0,FALSE,"29,234,285",1.325008093,0,0
1/15/2022 4:00,0,1,1.380253219,1.380253219,0,FALSE,"29,710,250",1.380253219,0,0
1/15/2022 5:00,0,1,1.699452452,1.699452452,0,FALSE,"31,025,468",1.699452452,0,0
1/15/2022 6:00,0,1,2.483399232,2.483399232,0,FALSE,"33,297,582",2.483399232,0,0
1/15/2022 7:00,0,1,3.098064175,3.098064175,0,FALSE,"34,669,457",3.098064175,0,0
1/15/2022 8:00,0,1,2.994123519,1.649436518,1.344687001,FALSE,"34,261,568",1.649436518,0,0
1/15/2022 9:00,0,1,2.574042047,-0.076135455,2.650177502,FALSE,"33,838,847",0,0.076135455,0.076135455
1/15/2022 10:00,0,1,2.420271293,-1.63659921,4.056870503,FALSE,"33,313,285",0,1.63659921,1.63659921
1/15/2022 11:00,0,1,2.252512034,-1.916890966,4.169403,FALSE,"32,585,863",0,1.916890966,1.916890966
1/15/2022 12:00,0,1,2.122131342,-2.539001659,4.661133001,FALSE,"31,855,992",0,2.539001659,2.539001659
1/15/2022 13:00,0,1,2.031767842,-2.144035657,4.175803499,FALSE,"31,329,020",0,2.144035657,2.144035657
1/15/2022 14:00,0,1,1.961442275,-1.164892727,3.126335002,FALSE,"30,573,532",0,1.164892727,1.164892727
1/15/2022 15:00,0,1,2.062956652,0.023584149,2.039372503,FALSE,"30,476,787",0.023584149,0,0
1/15/2022 16:00,0,1,2.501457306,1.524099309,0.977357997,FALSE,"30,954,808",1.524099309,0,0
1/15/2022 17:00,0,1,3.362426335,3.362426335,0,FALSE,"31,825,261",3.362426335,0,0
1/15/2022 18:00,0,1,4.01556656,4.01556656,0,FALSE,"33,036,993",4.01556656,0,0
1/15/2022 19:00,0,1,4.052446765,4.052446765,0,FALSE,"33,103,143",4.052446765,0,0
1/15/2022 20:00,0,1,3.788222718,3.788222718,0,FALSE,"32,761,352",3.788222718,0,0
1/15/2022 21:00,0,1,3.459235821,3.459235821,0,FALSE,"31,920,629",3.459235821,0,0
1/15/2022 22:00,0,1,2.880139021,2.880139021,0,FALSE,"30,563,833",2.880139021,0,0
1/15/2022 23:00,0,1,2.304363638,2.304363638,0,FALSE,"29,276,706",2.304363638,0,0
1/16/2022 0:00,0,1,1.666214494,1.666214494,0,FALSE,"28,522,800",1.666214494,0,0
1/16/2022 1:00,0,1,1.41686618,1.41686618,0,FALSE,"28,182,434",1.41686618,0,0
1/16/2022 2:00,0,1,1.327925584,1.327925584,0,FALSE,"28,006,033",1.327925584,0,0
1/16/2022 3:00,0,1,1.318068863,1.318068863,0,FALSE,"28,082,193",1.318068863,0,0
1/16/2022 4:00,0,1,1.36627897,1.36627897,0,FALSE,"28,619,740",1.36627897,0,0
1/16/2022 5:00,0,1,1.663506167,1.663506167,0,FALSE,"29,992,020",1.663506167,0,0
1/16/2022 6:00,0,1,2.399636005,2.399636005,0,FALSE,"32,445,741",2.399636005,0,0
1/16/2022 7:00,0,1,2.98650773,2.98650773,0,FALSE,"33,745,628",2.98650773,0,0
1/16/2022 8:00,0,1,2.872757275,2.321475278,0.551281997,FALSE,"33,529,482",2.321475278,0,0
1/16/2022 9:00,0,1,2.496362875,0.870362373,1.626000502,FALSE,"33,250,812",0.870362373,0,0
1/16/2022 10:00,0,1,2.315000531,0.464299532,1.850700999,FALSE,"33,115,063",0.464299532,0,0
1/16/2022 11:00,0,1,2.12421135,-0.565333151,2.689544501,FALSE,"32,760,795",0,0.565333151,0.565333151
1/16/2022 12:00,0,1,1.976457055,-0.773137443,2.749594498,FALSE,"32,355,139",0,0.773137443,0.773137443
1/16/2022 13:00,0,1,1.862133741,-0.943101258,2.805234999,FALSE,"32,154,348",0,0.943101258,0.943101258
1/16/2022 14:00,0,1,1.797002587,-0.273056411,2.070058998,FALSE,"31,919,392",0,0.273056411,0.273056411
1/16/2022 15:00,0,1,1.878902914,-0.012153589,1.891056503,FALSE,"31,815,351",0,0.012153589,0.012153589
1/16/2022 16:00,0,1,2.321148445,1.885513945,0.4356345,FALSE,"32,001,065",1.885513945,0,0
1/16/2022 17:00,0,1,3.184617667,3.184617667,0,FALSE,"32,765,996",3.184617667,0,0
1/16/2022 18:00,0,1,3.818480661,3.818480661,0,FALSE,"33,411,972",3.818480661,0,0
1/16/2022 19:00,0,1,3.832124351,3.832124351,0,FALSE,"33,009,686",3.832124351,0,0
1/16/2022 20:00,0,1,3.554886663,3.554886663,0,FALSE,"32,472,258",3.554886663,0,0
1/16/2022 21:00,0,1,3.238977214,3.238977214,0,FALSE,"31,476,903",3.238977214,0,0
1/16/2022 22:00,0,1,2.680272962,2.680272962,0,FALSE,"30,076,508",2.680272962,0,0
1/16/2022 23:00,0,1,2.117225275,2.117225275,0,FALSE,"28,725,901",2.117225275,0,0
1/17/2022 0:00,0,1,1.54307741,1.54307741,0,FALSE,"27,926,944",1.54307741,0,0
1/17/2022 1:00,0,1,1.303301892,1.303301892,0,FALSE,"27,585,955",1.303301892,0,0
1/17/2022 2:00,0,1,1.221179307,1.221179307,0,FALSE,"27,419,553",1.221179307,0,0
1/17/2022 3:00,0,1,1.200159157,1.200159157,0,FALSE,"27,448,751",1.200159157,0,0
1/17/2022 4:00,0,1,1.257287062,1.257287062,0,FALSE,"27,905,538",1.257287062,0,0
1/17/2022 5:00,0,1,1.562027319,1.562027319,0,FALSE,"29,152,139",1.562027319,0,0
1/17/2022 6:00,0,1,2.290541235,2.290541235,0,FALSE,"31,343,244",2.290541235,0,0
1/17/2022 7:00,0,1,2.895566103,2.895566103,0,FALSE,"32,735,581",2.895566103,0,0
1/17/2022 8:00,0,1,2.713267183,2.652254182,0.061013001,FALSE,"32,568,985",2.652254182,0,0
1/17/2022 9:00,0,1,2.313161099,1.696615596,0.616545503,FALSE,"32,385,128",1.696615596,0,0
1/17/2022 10:00,0,1,2.153672215,1.440231214,0.713441001,FALSE,"32,184,846",1.440231214,0,0
1/17/2022 11:00,0,1,1.993140265,0.141148263,1.851992002,FALSE,"31,793,452",0.141148263,0,0
1/17/2022 12:00,0,1,1.856755589,0.096007089,1.7607485,FALSE,"31,290,533",0.096007089,0,0
1/17/2022 13:00,0,1,1.771560336,0.091303338,1.680256998,FALSE,"30,962,719",0.091303338,0,0
1/17/2022 14:00,0,1,1.716349182,0.508388183,1.207960999,FALSE,"30,677,414",0.508388183,0,0
1/17/2022 15:00,0,1,1.818352496,0.486316497,1.332035999,FALSE,"30,393,127",0.486316497,0,0
1/17/2022 16:00,0,1,2.250540031,1.442233532,0.808306499,FALSE,"30,720,072",1.442233532,0,0
1/17/2022 17:00,0,1,3.111667676,3.111667676,0,FALSE,"31,599,148",3.111667676,0,0
1/17/2022 18:00,0,1,3.760807572,3.760807572,0,FALSE,"32,656,717",3.760807572,0,0
1/17/2022 19:00,0,1,3.790306114,3.790306114,0,FALSE,"32,601,925",3.790306114,0,0
1/17/2022 20:00,0,1,3.514906117,3.514906117,0,FALSE,"32,339,014",3.514906117,0,0
1/17/2022 21:00,0,1,3.215413194,3.215413194,0,FALSE,"31,639,680",3.215413194,0,0
1/17/2022 22:00,0,1,2.671265646,2.671265646,0,FALSE,"30,495,174",2.671265646,0,0
1/17/2022 23:00,0,1,2.111200913,2.111200913,0,FALSE,"29,502,376",2.111200913,0,0
1/18/2022 0:00,0,1,1.557476475,1.557476475,0,FALSE,"28,878,331",1.557476475,0,0
1/18/2022 1:00,0,1,1.306704167,1.306704167,0,FALSE,"28,613,408",1.306704167,0,0
1/18/2022 2:00,0,1,1.204925464,1.204925464,0,FALSE,"28,545,315",1.204925464,0,0
1/18/2022 3:00,0,1,1.210362687,1.210362687,0,FALSE,"28,695,988",1.210362687,0,0
1/18/2022 4:00,0,1,1.28399845,1.28399845,0,FALSE,"29,260,779",1.28399845,0,0
1/18/2022 5:00,0,1,1.572211644,1.572211644,0,FALSE,"30,474,683",1.572211644,0,0
1/18/2022 6:00,0,1,2.320037602,2.320037602,0,FALSE,"32,583,903",2.320037602,0,0
1/18/2022 7:00,0,1,2.872281434,2.872281434,0,FALSE,"33,933,788",2.872281434,0,0
1/18/2022 8:00,0,1,2.724585469,2.023647469,0.700938,FALSE,"33,809,130",2.023647469,0,0
1/18/2022 9:00,0,1,2.272823192,-0.007532809,2.280356001,FALSE,"33,700,706",0,0.007532809,0.007532809
1/18/2022 10:00,0,1,2.12274004,0.117542041,2.005197999,FALSE,"33,458,836",0.117542041,0,0
1/18/2022 11:00,0,1,1.966178478,-1.718321523,3.684500001,FALSE,"33,014,414",0,1.718321523,1.718321523
1/18/2022 12:00,0,1,1.828596909,-2.245836594,4.074433503,FALSE,"32,479,589",0,2.245836594,2.245836594
1/18/2022 13:00,0,1,1.729770108,-1.692820889,3.422590997,FALSE,"32,173,905",0,1.692820889,1.692820889
1/18/2022 14:00,0,1,1.673507478,-1.304184022,2.9776915,FALSE,"31,732,063",0,1.304184022,1.304184022
1/18/2022 15:00,0,1,1.775284504,0.070458003,1.704826501,FALSE,"31,481,588",0.070458003,0,0
1/18/2022 16:00,0,1,2.211952149,1.112399149,1.099553,FALSE,"31,737,164",1.112399149,0,0
1/18/2022 17:00,0,1,3.031995498,3.031995498,0,FALSE,"32,487,839",3.031995498,0,0
1/18/2022 18:00,0,1,3.654460039,3.654460039,0,FALSE,"32,877,175",3.654460039,0,0
1/18/2022 19:00,0,1,3.672327826,3.672327826,0,FALSE,"31,843,395",3.672327826,0,0
1/18/2022 20:00,0,1,3.380077652,3.380077652,0,FALSE,"31,427,672",3.380077652,0,0
1/18/2022 21:00,0,1,3.063145564,3.063145564,0,FALSE,"30,681,340",3.063145564,0,0
1/18/2022 22:00,0,1,2.500630287,2.500630287,0,FALSE,"29,807,819",2.500630287,0,0
1/18/2022 23:00,0,1,1.936226142,1.936226142,0,FALSE,"28,995,820",1.936226142,0,0
1/19/2022 0:00,0,1,1.351092456,1.351092456,0,FALSE,"28,580,196",1.351092456,0,0
1/19/2022 1:00,0,1,1.123115915,1.123115915,0,FALSE,"28,421,173",1.123115915,0,0
1/19/2022 2:00,0,1,1.067436746,1.067436746,0,FALSE,"28,480,442",1.067436746,0,0
1/19/2022 3:00,0,1,1.050957236,1.050957236,0,FALSE,"28,686,700",1.050957236,0,0
1/19/2022 4:00,0,1,1.103333866,1.103333866,0,FALSE,"29,197,771",1.103333866,0,0
1/19/2022 5:00,0,1,1.395439562,1.395439562,0,FALSE,"30,155,157",1.395439562,0,0
1/19/2022 6:00,0,1,2.133959853,2.133959853,0,FALSE,"31,405,394",2.133959853,0,0
1/19/2022 7:00,0,1,2.749792461,2.749792461,0,FALSE,"32,754,417",2.749792461,0,0
1/19/2022 8:00,0,1,2.548193934,1.795156936,0.753036998,FALSE,"33,760,291",1.795156936,0,0
1/19/2022 9:00,0,1,2.126521313,0.171461815,1.955059498,FALSE,"34,702,971",0.171461815,0,0
1/19/2022 10:00,0,1,1.950738602,-0.389493397,2.340231999,FALSE,"35,212,803",0,0.389493397,0.389493397
1/19/2022 11:00,0,1,1.808843276,-0.555259724,2.364103,FALSE,"35,313,380",0,0.555259724,0.555259724
1/19/2022 12:00,0,1,1.686351427,0.044029424,1.642322003,FALSE,"34,964,805",0.044029424,0,0
1/19/2022 13:00,0,1,1.586909841,-0.528694657,2.115604498,FALSE,"34,371,087",0,0.528694657,0.528694657
1/19/2022 14:00,0,1,1.528956504,-1.056270497,2.585227001,FALSE,"33,700,694",0,1.056270497,1.056270497
1/19/2022 15:00,0,1,1.672055658,-0.003440339,1.675495997,FALSE,"33,488,384",0,0.003440339,0.003440339
1/19/2022 16:00,0,1,2.110262479,1.129334482,0.980927997,FALSE,"33,734,325",1.129334482,0,0
1/19/2022 17:00,0,1,2.983139437,2.983139437,0,FALSE,"34,939,701",2.983139437,0,0
1/19/2022 18:00,0,1,3.624249699,3.624249699,0,FALSE,"35,975,091",3.624249699,0,0
1/19/2022 19:00,0,1,3.645647642,3.645647642,0,FALSE,"35,824,538",3.645647642,0,0
1/19/2022 20:00,0,1,3.367513324,3.367513324,0,FALSE,"35,490,041",3.367513324,0,0
1/19/2022 21:00,0,1,3.049535045,3.049535045,0,FALSE,"35,001,577",3.049535045,0,0
1/19/2022 22:00,0,1,2.482852546,2.482852546,0,FALSE,"34,064,037",2.482852546,0,0
1/19/2022 23:00,0,1,1.9136085,1.9136085,0,FALSE,"33,182,867",1.9136085,0,0
1/20/2022 0:00,0,1,1.338337223,1.338337223,0,FALSE,"32,671,979",1.338337223,0,0
1/20/2022 1:00,0,1,1.089307622,1.089307622,0,FALSE,"32,345,293",1.089307622,0,0
1/20/2022 2:00,0,1,1.013511416,1.013511416,0,FALSE,"32,168,923",1.013511416,0,0
1/20/2022 3:00,0,1,0.996127029,0.996127029,0,FALSE,"32,090,964",0.996127029,0,0
1/20/2022 4:00,0,1,1.045906567,1.045906567,0,FALSE,"32,344,375",1.045906567,0,0
1/20/2022 5:00,0,1,1.362165415,1.362165415,0,FALSE,"32,925,378",1.362165415,0,0
1/20/2022 6:00,0,1,2.118729198,2.118729198,0,FALSE,"33,781,140",2.118729198,0,0
1/20/2022 7:00,0,1,2.689834423,2.689834423,0,FALSE,"34,548,628",2.689834423,0,0
1/20/2022 8:00,0,1,2.51165697,1.569098969,0.942558001,FALSE,"34,750,337",1.569098969,0,0
1/20/2022 9:00,0,1,2.073484626,0.457691629,1.615792997,FALSE,"34,342,804",0.457691629,0,0
1/20/2022 10:00,0,1,1.904937963,-0.917729535,2.822667498,FALSE,"33,576,010",0,0.917729535,0.917729535
1/20/2022 11:00,0,1,1.760649702,-2.945213796,4.705863498,FALSE,"32,671,320",0,2.945213796,2.945213796
1/20/2022 12:00,0,1,1.632395303,-3.2490752,4.881470503,FALSE,"32,056,763",0,3.2490752,3.2490752
1/20/2022 13:00,0,1,1.556365706,-3.448892797,5.005258503,FALSE,"31,337,858",0,3.448892797,3.448892797
1/20/2022 14:00,0,1,1.517767335,-2.710546167,4.228313502,FALSE,"30,828,210",0,2.710546167,2.710546167
1/20/2022 15:00,0,1,1.625153575,-1.301939426,2.927093001,FALSE,"30,436,010",0,1.301939426,1.301939426
1/20/2022 16:00,0,1,2.047010123,0.757346622,1.289663501,FALSE,"30,742,191",0.757346622,0,0
1/20/2022 17:00,0,1,2.859681639,2.859681639,0,FALSE,"32,171,571",2.859681639,0,0
1/20/2022 18:00,0,1,3.518937262,3.518937262,0,FALSE,"33,452,166",3.518937262,0,0
1/20/2022 19:00,0,1,3.56398598,3.56398598,0,FALSE,"33,610,716",3.56398598,0,0
1/20/2022 20:00,0,1,3.28747313,3.28747313,0,FALSE,"33,382,397",3.28747313,0,0
1/20/2022 21:00,0,1,2.974394093,2.974394093,0,FALSE,"33,191,814",2.974394093,0,0
1/20/2022 22:00,0,1,2.443322726,2.443322726,0,FALSE,"32,402,636",2.443322726,0,0
1/20/2022 23:00,0,1,1.877675331,1.877675331,0,FALSE,"31,425,461",1.877675331,0,0
1/21/2022 0:00,0,1,1.343721545,1.343721545,0,FALSE,"30,876,979",1.343721545,0,0
1/21/2022 1:00,0,1,1.109428859,1.109428859,0,FALSE,"30,713,895",1.109428859,0,0
1/21/2022 2:00,0,1,1.054541757,1.054541757,0,FALSE,"30,747,352",1.054541757,0,0
1/21/2022 3:00,0,1,1.045763343,1.045763343,0,FALSE,"30,885,857",1.045763343,0,0
1/21/2022 4:00,0,1,1.120116628,1.120116628,0,FALSE,"31,426,540",1.120116628,0,0
1/21/2022 5:00,0,1,1.441200883,1.441200883,0,FALSE,"32,761,686",1.441200883,0,0
1/21/2022 6:00,0,1,2.226148902,2.226148902,0,FALSE,"34,515,397",2.226148902,0,0
1/21/2022 7:00,0,1,2.869017958,2.869017958,0,FALSE,"35,881,477",2.869017958,0,0
1/21/2022 8:00,0,1,2.736370318,2.057490319,0.678879999,FALSE,"36,059,565",2.057490319,0,0
1/21/2022 9:00,0,1,2.367221366,-0.162008134,2.5292295,FALSE,"35,958,837",0,0.162008134,0.162008134
1/21/2022 10:00,0,1,2.23363811,-1.105236891,3.338875001,FALSE,"35,593,405",0,1.105236891,1.105236891
1/21/2022 11:00,0,1,2.124435799,-2.250679204,4.375115003,FALSE,"34,868,908",0,2.250679204,2.250679204
1/21/2022 12:00,0,1,2.007181834,-2.655350663,4.662532497,FALSE,"34,074,411",0,2.655350663,2.655350663
1/21/2022 13:00,0,1,1.915317243,-2.387365757,4.302683,FALSE,"33,410,919",0,2.387365757,2.387365757
1/21/2022 14:00,0,1,1.855396871,-1.832845631,3.688242502,FALSE,"32,893,181",0,1.832845631,1.832845631
1/21/2022 15:00,0,1,1.956162785,-0.264644713,2.220807498,FALSE,"32,554,410",0,0.264644713,0.264644713
1/21/2022 16:00,0,1,2.387824536,1.634199538,0.753624998,FALSE,"32,728,309",1.634199538,0,0
1/21/2022 17:00,0,1,3.211090741,3.211090741,0,FALSE,"33,641,759",3.211090741,0,0
1/21/2022 18:00,0,1,3.831228244,3.831228244,0,FALSE,"34,548,494",3.831228244,0,0
1/21/2022 19:00,0,1,3.850940233,3.850940233,0,FALSE,"34,343,893",3.850940233,0,0
1/21/2022 20:00,0,1,3.544796234,3.544796234,0,FALSE,"33,694,596",3.544796234,0,0
1/21/2022 21:00,0,1,3.214698961,3.214698961,0,FALSE,"32,642,873",3.214698961,0,0
1/21/2022 22:00,0,1,2.614713534,2.614713534,0,FALSE,"31,127,190",2.614713534,0,0
1/21/2022 23:00,0,1,2.010816622,2.010816622,0,FALSE,"29,772,202",2.010816622,0,0
1/22/2022 0:00,0,1,1.4153761,1.4153761,0,FALSE,"28,724,415",1.4153761,0,0
1/22/2022 1:00,0,1,1.215836456,1.215836456,0,FALSE,"28,088,631",1.215836456,0,0
1/22/2022 2:00,0,1,1.205181146,1.205181146,0,FALSE,"27,893,104",1.205181146,0,0
1/22/2022 3:00,0,1,1.252837347,1.252837347,0,FALSE,"27,760,858",1.252837347,0,0
1/22/2022 4:00,0,1,1.336049442,1.336049442,0,FALSE,"27,999,204",1.336049442,0,0
1/22/2022 5:00,0,1,1.657660413,1.657660413,0,FALSE,"29,286,587",1.657660413,0,0
1/22/2022 6:00,0,1,2.468234021,2.468234021,0,FALSE,"31,641,419",2.468234021,0,0
1/22/2022 7:00,0,1,3.104491428,3.104491428,0,FALSE,"33,119,695",3.104491428,0,0
1/22/2022 8:00,0,1,3.007811875,1.740415374,1.267396501,FALSE,"32,986,557",1.740415374,0,0
1/22/2022 9:00,0,1,2.586224753,-0.40113675,2.987361503,FALSE,"33,000,866",0,0.40113675,0.40113675
1/22/2022 10:00,0,1,2.403301657,-1.718542846,4.121844503,FALSE,"32,972,144",0,1.718542846,1.718542846
1/22/2022 11:00,0,1,2.244792777,-2.587397222,4.832189999,FALSE,"32,983,252",0,2.587397222,2.587397222
